deputado_url;eleito;votes;votes%;votes_by_city_url;img;nomeCompleto;desc;Nome na urna;Sexo;Idade;Data de nascimento;Ocupação;Grau de instrução;Estado Civil;Cor/Raça;Município de nascimento;Número;Situação da candidatura;Estado;Partido;Coligação;Composição
eutico-36224;Não foi eleito;813;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-eutico-36224/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/eutico-36224.jpg;Ailton de Jesus Dias;Casado(a),        nascido  em 09/01/1955  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Eutico;Masculino;67 anos;09/01/1955;Outros;Ensino Médio completo;Casado(a);Preta;Salvador-BA;36224;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
iasmin-reis-77077;Não foi eleita;809;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-iasmin-reis-77077/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/iasmin-reis-77077.jpg;Iasmin Silva dos Reis;Solteiro(a),        nascida  em 12/07/1997  em Lauro de Freitas-BA,  candidata  a Deputada Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Iasmin Reis;Feminino;24 anos;12/07/1997;Outros;Superior incompleto;Solteiro(a);Parda;Lauro de Freitas-BA;77077;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
veronica-sousa-36120;Não foi eleita;773;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-veronica-sousa-36120/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/veronica-sousa-36120.jpg;Veronica Santos Sousa;Solteiro(a),  Operador de Computador,       nascida  em 03/02/1987  em Camaçari-BA,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Veronica Sousa;Feminino;35 anos;03/02/1987;Operador de Computador;Superior completo;Solteiro(a);Preta;Camaçari-BA;36120;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
jorge-nascimento-36999;Não foi eleito;691;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-jorge-nascimento-36999/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/jorge-nascimento-36999.jpg;Jorge Roberto de Jesus Nascimento;Solteiro(a),        nascido  em 04/02/1980  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Jorge Nascimento;Masculino;42 anos;04/02/1980;Outros;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;36999;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
miriam-campos-36110;Não foi eleita;675;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-miriam-campos-36110/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/miriam-campos-36110.jpg;Miriam Silva Campos;Solteiro(a),  Empresário,       nascida  em 05/01/1968  em Tobias Barreto-SE,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Miriam Campos;Feminino;54 anos;05/01/1968;Empresário;Superior incompleto;Solteiro(a);Branca;Tobias Barreto-SE;36110;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
prof-paulo-sampaio-36222;Não foi eleito;667;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-prof-paulo-sampaio-36222/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/prof-paulo-sampaio-36222.jpg;Paulo Roberto Sampaio Lima;Casado(a),  Professor de Ensino Fundamental,       nascido  em 17/09/1962  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Prof. Paulo Sampaio;Masculino;59 anos;17/09/1962;Professor de Ensino Fundamental;Superior completo;Casado(a);Parda;Salvador-BA;36222;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
ivo-borges-33123;Não foi eleito;618;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ivo-borges-33123/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ivo-borges-33123.jpg;Ivo Borges dos Santos;Solteiro(a),  Empresário,       nascido  em 19/05/1957  em Mata de São João-BA,  candidato  a Deputado Estadual  na Bahia  pelo PMN - Partido da Mobilização Nacional;Ivo Borges;Masculino;64 anos;19/05/1957;Empresário;Ensino Médio completo;Solteiro(a);Parda;Mata de São João-BA;33123;Deferido;BAHIA;PMN - Partido da Mobilização Nacional;Time do Trabalho do Povo Baiano;PTC / PMN
lazaro-seixas-36666;Não foi eleito;600;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-lazaro-seixas-36666/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/lazaro-seixas-36666.jpg;Lazaro Jose da Silva Seixas;Solteiro(a),  Comerciante,       nascido  em 02/07/1991  em Maragogipe-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Lazaro Seixas;Masculino;30 anos;02/07/1991;Comerciante;Ensino Médio completo;Solteiro(a);Parda;Maragogipe-BA;36666;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
gecival-rene-36024;Não foi eleito;567;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-gecival-rene-36024/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/gecival-rene-36024.jpg;Gecival Rene Santos Santiago;Casado(a),        nascido  em 14/02/1969  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Gecival Rene;Masculino;53 anos;14/02/1969;Outros;Superior incompleto;Casado(a);Preta;Salvador-BA;36024;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
valderi-36044;Não foi eleito;560;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-valderi-36044/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/valderi-36044.jpg;Valderi Lira dos Santos;Solteiro(a),  Professor de Ensino Médio,       nascido  em 15/08/1969  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Valderi;Masculino;52 anos;15/08/1969;Professor de Ensino Médio;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;36044;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
flavio-oliveira-36566;Não foi eleito;556;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-flavio-oliveira-36566/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/flavio-oliveira-36566.jpg;Flavio Oliveira Silva;Casado(a),  Empresário,       nascido  em 19/02/1982  em Vitória-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Flavio Oliveira;Masculino;40 anos;19/02/1982;Empresário;Superior incompleto;Casado(a);Preta;Vitória-BA;36566;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
antonio-carlos-de-jesus-77555;Não foi eleito;525;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-antonio-carlos-de-jesus-77555/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/antonio-carlos-de-jesus-77555.jpg;Antonio Carlos de Jesus;Divorciado(a),        nascido  em 07/07/1971  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Antonio Carlos de Jesus;Masculino;50 anos;07/07/1971;Outros;Superior incompleto;Divorciado(a);Parda;Salvador-BA;77555;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
osvaldo-itaparica-33500;Não foi eleito;508;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-osvaldo-itaparica-33500/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/osvaldo-itaparica-33500.jpg;Osvaldo Francisco Itaparica;Casado(a),  Estudante, Bolsista, Estagiário e Assemelhados,       nascido  em 14/12/1963  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PMN - Partido da Mobilização Nacional;Osvaldo Itaparica;Masculino;58 anos;14/12/1963;Estudante, Bolsista, Estagiário e Assemelhados;Superior incompleto;Casado(a);Preta;Salvador-BA;33500;Deferido;BAHIA;PMN - Partido da Mobilização Nacional;Time do Trabalho do Povo Baiano;PTC / PMN
lucia-carvalho-77575;Não foi eleita;498;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-lucia-carvalho-77575/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/lucia-carvalho-77575.jpg;Maria Lúcia de Moura Carvalho;Casado(a),  Empresário,       nascida  em 20/12/1957  em Camaçari-BA,  candidata  a Deputada Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Lúcia Carvalho;Feminino;64 anos;20/12/1957;Empresário;Superior completo;Casado(a);Parda;Camaçari-BA;77575;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
marcos-proenca-77700;Não foi eleito;489;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-marcos-proenca-77700/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/marcos-proenca-77700.jpg;Antônio Marcos Proença de Jesus;Divorciado(a),  Motorista Particular,       nascido  em 22/03/1973  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Marcos Proença;Masculino;49 anos;22/03/1973;Motorista Particular;Superior completo;Divorciado(a);Parda;Salvador-BA;77700;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
carlos-cardoso-36900;Não foi eleito;488;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-carlos-cardoso-36900/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/carlos-cardoso-36900.jpg;Carlos Jose Souza Cardoso;Solteiro(a),  Empresário,       nascido  em 12/04/1963  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Carlos Cardoso;Masculino;59 anos;12/04/1963;Empresário;Ensino Médio completo;Solteiro(a);Parda;Salvador-BA;36900;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
prof-rodrighy-36010;Não foi eleito;488;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-prof-rodrighy-36010/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/prof-rodrighy-36010.jpg;Marcos Rodrigues da Costa;Solteiro(a),  Empresário,       nascido  em 13/01/1984  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Prof. Rodrighy;Masculino;38 anos;13/01/1984;Empresário;Ensino Médio completo;Solteiro(a);Parda;Salvador-BA;36010;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
dr-robert-gomes-36017;Não foi eleito;475;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-dr-robert-gomes-36017/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/dr-robert-gomes-36017.jpg;Robert Santos Gomes;Solteiro(a),  Advogado,       nascido  em 27/12/1992  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Dr. Robert Gomes;Masculino;29 anos;27/12/1992;Advogado;Superior completo;Solteiro(a);Branca;Salvador-BA;36017;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
viola-36018;Não foi eleito;450;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-viola-36018/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/viola-36018.jpg;Jocival Conceição Santos;Solteiro(a),  Empresário,       nascido  em 29/12/1965  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Viola;Masculino;56 anos;29/12/1965;Empresário;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;36018;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
idelandio-vieira-36774;Não foi eleito;425;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-idelandio-vieira-36774/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/idelandio-vieira-36774.jpg;Idelandio Vieira de Miranda;Solteiro(a),        nascido  em 05/09/1974  em Salvdor-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Idelandio Vieira;Masculino;47 anos;05/09/1974;Outros;Ensino Fundamental completo;Solteiro(a);Branca;Salvdor-BA;36774;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
jean-do-trovao-o-gari-36124;Não foi eleito;411;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-jean-do-trovao-o-gari-36124/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/jean-do-trovao-o-gari-36124.jpg;Jean Souza Barbosa;Casado(a),        nascido  em 11/01/1980  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Jean - do Trovão O Gari;Masculino;42 anos;11/01/1980;Outros;Ensino Médio completo;Casado(a);Preta;Salvador-BA;36124;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
soraia-guerra-36006;Não foi eleita;402;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-soraia-guerra-36006/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/soraia-guerra-36006.jpg;Soraia Guerra Xavier;Divorciado(a),  Professor de Ensino Médio,       nascida  em 11/06/1966  em Salvador-BA,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Soraia Guerra;Feminino;55 anos;11/06/1966;Professor de Ensino Médio;Superior completo;Divorciado(a);Preta;Salvador-BA;36006;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
professor-ratton-36212;Não foi eleito;370;0,01%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-professor-ratton-36212/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/professor-ratton-36212.jpg;Vicente Raton Carneiro;Solteiro(a),  Empresário,       nascido  em 02/12/1960  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Professor Ratton;Masculino;61 anos;02/12/1960;Empresário;Superior completo;Solteiro(a);Branca;Salvador-BA;36212;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
otaney-pensador-77345;Não foi eleito;348;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-otaney-pensador-77345/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/otaney-pensador-77345.jpg;Otaner Dantas de Souza;Casado(a),  Agricultor,       nascido  em 20/10/1975  em Antonio Goncalves-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Otaney Pensador;Masculino;46 anos;20/10/1975;Agricultor;Ensino Médio completo;Casado(a);Parda;Antonio Goncalves-BA;77345;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
jadson-reboucas-36733;Não foi eleito;302;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-jadson-reboucas-36733/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/jadson-reboucas-36733.jpg;Jadson Jose Rebouças Santos;Solteiro(a),        nascido  em 21/10/1970  em Alagoinhas-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Jadson Rebouças;Masculino;51 anos;21/10/1970;Outros;Ensino Médio completo;Solteiro(a);Preta;Alagoinhas-BA;36733;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
marcio-motta-77789;Não foi eleito;280;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-marcio-motta-77789/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/marcio-motta-77789.jpg;Marcio Souza Mota;Solteiro(a),  Estudante, Bolsista, Estagiário e Assemelhados,       nascido  em 19/10/1984  em Conceição da Feira-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Marcio Motta;Masculino;37 anos;19/10/1984;Estudante, Bolsista, Estagiário e Assemelhados;Ensino Médio completo;Solteiro(a);Parda;Conceição da Feira-BA;77789;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
marcos-antonio-36778;Não foi eleito;261;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-marcos-antonio-36778/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/marcos-antonio-36778.jpg;Marcos Antonio Almeida Cardim;Casado(a),        nascido  em 17/11/1965  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Marcos Antonio;Masculino;56 anos;17/11/1965;Outros;Ensino Médio completo;Casado(a);Preta;Salvador-BA;36778;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
ninguem-36111;Não foi eleito;260;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ninguem-36111/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ninguem-36111.jpg;Alex dos Santos Oliveira;Solteiro(a),  Empresário,       nascido  em 23/09/1974  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Ninguém;Masculino;47 anos;23/09/1974;Empresário;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;36111;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
geraldo-niga-36113;Não foi eleito;249;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-geraldo-niga-36113/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/geraldo-niga-36113.jpg;Geraldo dos Santos;Solteiro(a),        nascido  em 25/05/1963  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Geraldo Niga;Masculino;58 anos;25/05/1963;Outros;Ensino Médio completo;Solteiro(a);Parda;Salvador-BA;36113;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
simone-sacramento-36008;Não foi eleita;233;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-simone-sacramento-36008/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/simone-sacramento-36008.jpg;Simone Sacramento de Matos;Solteiro(a),        nascida  em 01/03/1975  em Salvador-BA,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Simone Sacramento;Feminino;47 anos;01/03/1975;Outros;Superior completo;Solteiro(a);Preta;Salvador-BA;36008;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
aristides-da-silva-29029;Não foi eleito;213;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-aristides-da-silva-29029/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/aristides-da-silva-29029.jpg;Aristides Daltro da Silva;Solteiro(a),        nascido  em 10/01/1959  em Feira de Santana-BA,  candidato  a Deputado Estadual  na Bahia  pelo PCO - Partido da Causa Operária;Aristides da Silva;Masculino;63 anos;10/01/1959;Outros;Ensino Médio completo;Solteiro(a);Preta;Feira de Santana-BA;29029;Deferido;BAHIA;PCO - Partido da Causa Operária;PCO;**
sergio-soares-36127;Não foi eleito;212;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-sergio-soares-36127/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/sergio-soares-36127.jpg;Sergio Soares de Magalhães;Solteiro(a),  Professor de Ensino Médio,       nascido  em 27/04/1948  em Cachoeira-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Sergio Soares;Masculino;74 anos;27/04/1948;Professor de Ensino Médio;Ensino Fundamental incompleto;Solteiro(a);Preta;Cachoeira-BA;36127;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
elias-de-gogo-77192;Não foi eleito;207;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-elias-de-gogo-77192/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/elias-de-gogo-77192.jpg;Elias Silva Nascimento;Solteiro(a),  Motorista Particular,       nascido  em 11/05/1967  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Elias de Gogó;Masculino;54 anos;11/05/1967;Motorista Particular;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;77192;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
uenio-freire-de-menezes-36689;Não foi eleito;207;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-uenio-freire-de-menezes-36689/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/uenio-freire-de-menezes-36689.jpg;Uenio Freire de Menezes;Casado(a),  Empresário,       nascido  em 19/11/1973  em Juazeiro-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Uenio Freire de Menezes;Masculino;48 anos;19/11/1973;Empresário;Ensino Médio completo;Casado(a);Parda;Juazeiro-BA;36689;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
jorge-cerqueira-36234;Não foi eleito;205;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-jorge-cerqueira-36234/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/jorge-cerqueira-36234.jpg;Jorge de Jesus Cerqueira;Casado(a),  Empresário,       nascido  em 12/08/1977  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Jorge Cerqueira;Masculino;44 anos;12/08/1977;Empresário;Ensino Médio completo;Casado(a);Parda;Salvador-BA;36234;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
maria-angelica-36000;Não foi eleita;194;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-maria-angelica-36000/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/maria-angelica-36000.jpg;Maria Angélica Costa Schramm;Solteiro(a),  Empresário,       nascida  em 06/08/1975  em Salvador-BA,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Maria Angélica;Feminino;46 anos;06/08/1975;Empresário;Ensino Médio completo;Solteiro(a);Parda;Salvador-BA;36000;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
rafaela-goncalves-36936;Não foi eleita;184;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-rafaela-goncalves-36936/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/rafaela-goncalves-36936.jpg;Rafaela Goncalves dos Santos;Solteiro(a),        nascida  em 09/09/1990  em Salvador-BA,  candidata  a Deputada Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Rafaela Gonçalves;Feminino;31 anos;09/09/1990;Outros;Ensino Médio completo;Solteiro(a);Preta;Salvador-BA;36936;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
ivan-chaves-36700;Não foi eleito;177;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ivan-chaves-36700/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ivan-chaves-36700.jpg;Ivan Chaves de Jesus;Divorciado(a),        nascido  em 30/10/1951  em Iacu-BA,  candidato  a Deputado Estadual  na Bahia  pelo PTC - Partido Trabalhista Cristão;Ivan Chaves;Masculino;70 anos;30/10/1951;Outros;Superior completo;Divorciado(a);Branca;Iacu-BA;36700;Deferido;BAHIA;PTC - Partido Trabalhista Cristão;Time do Trabalho do Povo Baiano;PTC / PMN
marcelo-da-oi-77369;Não foi eleito;172;0,00%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-marcelo-da-oi-77369/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/marcelo-da-oi-77369.jpg;Paulo Marcelo dos Reis Silva;Solteiro(a),        nascido  em 03/09/1971  em Itabuna-BA,  candidato  a Deputado Estadual  na Bahia  pelo SOLIDARIEDADE - Solidariedade;Marcelo da Oi;Masculino;50 anos;03/09/1971;Outros;Ensino Médio completo;Solteiro(a);Preta;Itabuna-BA;77369;Deferido;BAHIA;SOLIDARIEDADE - Solidariedade;SOLIDARIEDADE;**
